guid（新生产链路）,ID（旧生产链路）,学科,年级,册次,章节,课程名称,内容类型,一句话介绍,url,其它tab,,学名确认版,url确认版,封面压图压缩前url,封面压图压缩后url
4c2001acae014faea7edd29c6b877bdb,,语文,六年级,下册,第四单元,董存瑞舍身炸暗堡,课文,他举起炸药包，喊出了最后一句话！,https://cdn-private.sm.cn/souti-imgs-lasting/d9811187955173de6945dfd10b1f5a17_topxise.jpg,教材精讲,,董存瑞舍身炸暗堡,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_1a70d8812cac50d1266bcc0e17f603b4.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/5caae79257a66533df116693835fb61b.png,https://cdn-private.sm.cn/souti-imgs-lasting/5caae79257a66533df116693835fb61b.jpg
f10a7bfaf9944d4b8a54929346d12443,,语文,六年级,下册,第四单元,飞夺泸定桥,课文,铁索悬空，他们冒着炮火爬了过去。,https://cdn-private.sm.cn/souti-imgs-lasting/80893a2310bd4e87ab5db39e4c49b7ca.jpg,教材精讲,,飞夺泸定桥,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_31e9ab147745b86c3ddbef95f3844114.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/3913f121397c24bd9da29e28a7a1c755.png,https://cdn-private.sm.cn/souti-imgs-lasting/3913f121397c24bd9da29e28a7a1c755.jpg
fbac2daebd254c448d275a9bb7ac4f70,,语文,六年级,下册,第四单元,马诗,古诗词,他借这匹马道出了怎样的遗憾？,https://cdn-private.sm.cn/souti-imgs-lasting/eeb64c20ebe54b089e8f654675c720df.jpg,必背古诗;教材精讲,,马诗,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_118f6f1c2b0eb71185b7d7fcdde47feb.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/b753075ade81d9e9f7c9ee87cd58f8ae.png,https://cdn-private.sm.cn/souti-imgs-lasting/b753075ade81d9e9f7c9ee87cd58f8ae.jpg
3f8fefb8604e4682bc3414e4fe185a0e,,语文,初一,下册,古诗词诵读,泊秦淮,古诗词,泊秦淮,https://cdn-private.sm.cn/souti-imgs-lasting/7c847ffe8e5fab793bf6fd01eccbf360_topxise.jpg,必背古诗;教材精讲,,泊秦淮,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_433d63ccbcac6871362ee48874552f72.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/dbda839800228d208d9be0f470d8476b.png,https://cdn-private.sm.cn/souti-imgs-lasting/dbda839800228d208d9be0f470d8476b.jpg
670728996e8e4ced86e13688e38903e6,,语文,初一,下册,古诗词诵读,约客,古诗词,约客,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_0c203b3900335830af9a9d21cef9802f_topxise.jpg,必背古诗;教材精讲,,约客,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_544fefd784d06f90ccaf2586d9018771.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/a7e110f0727e61526e636385a0bd71a0.png,https://cdn-private.sm.cn/souti-imgs-lasting/a7e110f0727e61526e636385a0bd71a0.jpg
92d2d2442f654009a493879b9eb1b509,,语文,初一,下册,古诗词诵读,贾生,古诗词,贾生,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_4f2364bc190d1d46c28c249d43d369b4_topxise.jpg,必背古诗;教材精讲,,贾生,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_dd855109d4f891c8145e0a9fe4d23010.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/ec3eebddd46a2b60a6a876e44264a49e.png,https://cdn-private.sm.cn/souti-imgs-lasting/ec3eebddd46a2b60a6a876e44264a49e.jpg
48d2cce82f16496a83af10bc54a36738,,语文,初一,下册,古诗词诵读,过松源晨炊漆公店(其五),古诗词,过松源晨炊漆公店(其五),https://cdn-private.sm.cn/souti-imgs-lasting/sd_6d34261d55bd1fde54098c16b3a5b88a_topxise.jpg,必背古诗;教材精讲,,过松源晨炊漆公店(其五),https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_b6decda7366bac8f1f50fb1f4df25955.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/fcf45f3f884f20b46743752388818d65.png,https://cdn-private.sm.cn/souti-imgs-lasting/fcf45f3f884f20b46743752388818d65.jpg
4d844ee30274450d9d217c13c8d71581,,语文,初一,下册,第一单元,写出人物特点,写作,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_3273eda18b71ab150392689612213948_topxise.jpg,教材精讲,,写出人物特点,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_02cef04629cb5e54c80c0c5ab26bbcbd.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/1e99d93278d962afbd2491c34286cc2c.png,https://cdn-private.sm.cn/souti-imgs-lasting/1e99d93278d962afbd2491c34286cc2c.jpg
3512f86aa0ad4185824c217bdc1fcf4e,,语文,初一,下册,第一单元,列夫·托尔斯泰,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_9688a5a1d1bf02ecaed57678a9d26ad1_topxise.jpg,教材精讲,,列夫·托尔斯泰,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_b290a0c2f35a4fcfb9fd934dd2548088.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/e59ef6ab6086abcad26b44da454ce3b1.png,https://cdn-private.sm.cn/souti-imgs-lasting/e59ef6ab6086abcad26b44da454ce3b1.jpg
3dd57e0df9a1425c8c412e6552b71b50,,语文,初一,下册,第一单元,孙权劝学《资治通鉴》,文言文,孙权劝学《资治通鉴》,https://cdn-private.sm.cn/souti-imgs-lasting/be2571dbadd96e5a9c783c06ecd88090_topxise.jpg,必背古诗;教材精讲,,孙权劝学,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_1d444c28c15de52a4f60c0e74e19dd9f.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/ac754a8c518c92caa4afe210180146e7.png,https://cdn-private.sm.cn/souti-imgs-lasting/ac754a8c518c92caa4afe210180146e7.jpg
443a76f43bb64dde98058aa31cf5c50f,,语文,初一,下册,第一单元,说和做——记闻一多先生言行片段,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_a15996803603c6085e89cb6797787be6_topxise.jpg,教材精讲,,说和做——记闻一多先生言行片段,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_7d2f5807bf69264c6963bb5fc6a192eb.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/c128c2dff07a3932c827f58b19643932.png,https://cdn-private.sm.cn/souti-imgs-lasting/c128c2dff07a3932c827f58b19643932.jpg
9ec1292e4f2143aa85029cd9f4994bfc,,语文,初一,下册,第一单元,邓稼先,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_b7b16b989d1762e19b076b3c966fd7d8_topxise.jpg,教材精讲,,邓稼先,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_167713386ee26b874d5fa8567cf8ac0c.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/5e221213f234799dbb3e21b22e933587.png,https://cdn-private.sm.cn/souti-imgs-lasting/5e221213f234799dbb3e21b22e933587.jpg
5f2db08a5d314fcb9480002e0dfc531b,,语文,初一,下册,第三单元,抓住细节,写作,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_0458abeadbc252fee11e0b0451543bff_topxise.jpg,教材精讲,,抓住细节,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_7db8fe682819ce5dba3ba42a35681e4e.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/1d05ba2fc1c9d378ef66555ac92e9420.png,https://cdn-private.sm.cn/souti-imgs-lasting/1d05ba2fc1c9d378ef66555ac92e9420.jpg
9eefe3f720ee4237a96168bf9da2c92e,,语文,初一,下册,第三单元,卖油翁,文言文,卖油翁,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_5dafd455c53b131918f6bea4defa8d52_topxise.jpg,必背古诗;教材精讲,,卖油翁,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_7b007ba66cd27e7d1cad9c39c809ba29.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/037e038f34276a8e1d9fe60b75acf185.png,https://cdn-private.sm.cn/souti-imgs-lasting/037e038f34276a8e1d9fe60b75acf185.jpg
bdc2032d339743098bd70c9c184bd825,,语文,初一,下册,第三单元,台阶,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_363ae8558f4580ac8f6b51c6dec5b9ea_topxise.jpg,教材精讲,,台阶,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_a88c7c49d8f591027909f3a9ea86d7de.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/0ba18c98e7e0d40e9cef9cf2f46f84d6.png,https://cdn-private.sm.cn/souti-imgs-lasting/0ba18c98e7e0d40e9cef9cf2f46f84d6.jpg
79963905b5284ed0ab1eb95e327135c2,,语文,初一,下册,第三单元,山地回忆,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_699e864886172475e2153be54a2ca9e9_topxise.jpg,教材精讲,,山地回忆,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_ea6bcd1ac83385121de5aa85a03f976c.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/c4381c9a6669a7ef90eb9f14d56d2615.png,https://cdn-private.sm.cn/souti-imgs-lasting/c4381c9a6669a7ef90eb9f14d56d2615.jpg
54b483ef93d947e58ef439f233dd8684,,语文,初一,下册,第三单元,春夜洛城闻笛,古诗词,春夜洛城闻笛,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_6a6a373dec5625c95d203e884673b216_topxise.jpg,必背古诗;教材精讲,,春夜洛城闻笛,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_cb778634d1fd0c34329dee03d3ffad78.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/f318e561892dedf438b60bebc6b1fab2.png,https://cdn-private.sm.cn/souti-imgs-lasting/f318e561892dedf438b60bebc6b1fab2.jpg
7b85f24a2ed54f63b8576c11d1581ce6,,语文,初一,下册,第三单元,晚春,古诗词,晚春,https://cdn-private.sm.cn/souti-imgs-lasting/sd_9c94f3ab1a653c7881a57bb50d1066c6_topxise.jpg,必背古诗;教材精讲,,晚春,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_d21a0bdfe31d5d0a4fb005c10cfffe57.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/b2804c65e4c5d16a1771080fbabf54b3.png,https://cdn-private.sm.cn/souti-imgs-lasting/b2804c65e4c5d16a1771080fbabf54b3.jpg
fe5eb8e2220e47dd88719a4b523c1462,,语文,初一,下册,第三单元,竹里馆,古诗词,竹里馆,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_ad1f45a7a2f35cf313b86928de0b1c4f_topxise.jpg,必背古诗;教材精讲,,竹里馆,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_38f1beaea3e7eedbb74aab04bfaf4cfd.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/765bd14ee5b17f6088011537f0af0fa5.png,https://cdn-private.sm.cn/souti-imgs-lasting/765bd14ee5b17f6088011537f0af0fa5.jpg
0bcdee8950004fb094546cfd2b6a2fd3,,语文,初一,下册,第三单元,逢入京使,古诗词,逢入京使,https://cdn-private.sm.cn/souti-imgs-lasting/sd_8d926101959e29ccb22b709f46423f83_topxise.jpg,必背古诗;教材精讲,,逢入京使,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_e65f2bbdb65cc440ca4e833bb58d3f44.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/61fab569cf263305c8e4c5023a8cffde.png,https://cdn-private.sm.cn/souti-imgs-lasting/61fab569cf263305c8e4c5023a8cffde.jpg
d71cef3c6cb44656bae0db6c158b8e59,,语文,初一,下册,第三单元,阿长与《山海经》,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_80377e2421de7e21ab1bf9bddab06200_topxise.jpg,教材精讲,,阿长与《山海经》,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_1c6b8a799a9fbbd150e0b8cc76239fc5.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/de9dd264951f434178451427ce77ee77.png,https://cdn-private.sm.cn/souti-imgs-lasting/de9dd264951f434178451427ce77ee77.jpg
9113dd274da84864ba28f4ef87acc7d9,,语文,初一,下册,第二单元,学习抒情,写作,,https://cdn-private.sm.cn/souti-imgs-lasting/sd_d4802c4652601519d22fce460817acec_topxise.jpg,教材精讲,,学习抒情,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_0a65e445e5a43836ad2685cfb90b2c23.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/57bb0e2ca903faac102732470483dabb.png,https://cdn-private.sm.cn/souti-imgs-lasting/57bb0e2ca903faac102732470483dabb.jpg
484609a5605d408aab18a396e4ad5eac,,语文,初一,下册,第二单元,土地的誓言,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_5c0328d6ffb6ddb5e92db4bac9f3b096_topxise.jpg,教材精讲,,土地的誓言,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_aadc1ffe387c8b21b744e59d0c32b61a.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/a5ba1c95b9fe008369703436bcdc4997.png,https://cdn-private.sm.cn/souti-imgs-lasting/a5ba1c95b9fe008369703436bcdc4997.jpg
38eb05fe1d7f420bb37ed8b3171b1f3d,,语文,初一,下册,第二单元,木兰诗,文言文,木兰诗,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_9cee36210fac9315a03ff27bc9cee8d5_topxise.jpg,必背古诗;教材精讲,,木兰诗,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_180689d04368d3818b0076297f0d5066.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/a3193412dacd21ad7cf9511d25cbfd0f.png,https://cdn-private.sm.cn/souti-imgs-lasting/a3193412dacd21ad7cf9511d25cbfd0f.jpg
0986dcb3b86f4395a350a79ff74dfd32,,语文,初一,下册,第二单元,老山界,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_48c093ec249a8d3c3d3814ce83617d7b_topxise.jpg,教材精讲,,老山界,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_b2f475df0de30d469c400dc3ca5511c5.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/ae2ce29fa8056375e62338da204c96f4.png,https://cdn-private.sm.cn/souti-imgs-lasting/ae2ce29fa8056375e62338da204c96f4.jpg
5a11ba5d33aa41608341ef91e795ff34,,语文,初一,下册,第二单元,谁是最可爱的人,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_72d5f58128950b9ed4731715bca29b76_topxise.jpg,教材精讲,,谁是最可爱的人,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_9ed889a5002a4d6a63e8b3c1f1e8b230.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/6466518f0d1dc2fd2513fc69bc8328cf.png,https://cdn-private.sm.cn/souti-imgs-lasting/6466518f0d1dc2fd2513fc69bc8328cf.jpg
a68720cd70774f20967ce07f5a508c9b,,语文,初一,下册,第二单元,黄河颂,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_644fd7742cc7053620aead53dcdb345d_topxise.jpg,教材精讲,,黄河颂,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_0cea8567846c296a698436312e0c7154.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/c408711ca0e4d99142a6931931d403d2.png,https://cdn-private.sm.cn/souti-imgs-lasting/c408711ca0e4d99142a6931931d403d2.jpg
d0f75d3ebdfc4740b16ccb0ee059bd1e,,语文,初一,下册,第五单元,井冈翠竹,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_1f046e22262e16b932caf97176020b21_topxise.jpg,教材精讲,,井冈翠竹,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_fbc36f5d3fd57dc05a18b9a71f1291fe.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/f4f9071c17a1b6c21ebbe6a7b893098b.png,https://cdn-private.sm.cn/souti-imgs-lasting/f4f9071c17a1b6c21ebbe6a7b893098b.jpg
6643a36d5f664378954f4546bbd2d4e3,,语文,初一,下册,第五单元,假如生活欺骗了你,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_feefbaf3f4249e77c7fc4f0a08356eec_topxise.jpg,教材精讲,,假如生活欺骗了你,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_ad82190d4133bc44caf62c19b77529da.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/8cff0ce94b154c83b3177c8d15eafd0d.png,https://cdn-private.sm.cn/souti-imgs-lasting/8cff0ce94b154c83b3177c8d15eafd0d.jpg
6006a61047b14661a00591630c679aa1,,语文,初一,下册,第五单元,语言要简明,写作,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_4358210d9917a036c05fb9aea911e1ca_topxise.jpg,教材精讲,,语言要简明,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_6964c8bd607f90b1482b8b437ca7f3f3.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/aecf1b24c91068b2e289814143e50d4a.png,https://cdn-private.sm.cn/souti-imgs-lasting/aecf1b24c91068b2e289814143e50d4a.jpg
bb267b6fc9da44a8bd95d6941e84d9f3,,语文,初一,下册,第五单元,己亥杂诗（其五）,古诗词,己亥杂诗（其五）,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_4d3f706fd570cd3d06b683dc776fe71d_topxise.jpg,必背古诗;教材精讲,,己亥杂诗（其五）,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_51b33bafa933a85672ed676ce9bf4309.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/1bf1d7f42ac0cde5b4cff7a9d32b3b62.png,https://cdn-private.sm.cn/souti-imgs-lasting/1bf1d7f42ac0cde5b4cff7a9d32b3b62.jpg
42269a3338224f0b8a690844c8f669d7,,语文,初一,下册,第五单元,望岳,古诗词,望岳,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_80dddef86a77a14bb8fa102e834948ef_topxise.jpg,必背古诗;教材精讲,,望岳,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_e2ad249b73ab19a22d8e4e9f6c2f4cc9.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/72f7efeb77a1d070a125a544b2f94b35.png,https://cdn-private.sm.cn/souti-imgs-lasting/72f7efeb77a1d070a125a544b2f94b35.jpg
aad4d855d0154e72874b4f9f626c1039,,语文,初一,下册,第五单元,未选择的路,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_7e1a62e933ba4dcaa19d1796cd2999ca_topxise.jpg,教材精讲,,未选择的路,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_6c05413273cf283b5f5c3105f1e78659.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/f1e924145bd34113cc8333040ec4d3fb.png,https://cdn-private.sm.cn/souti-imgs-lasting/f1e924145bd34113cc8333040ec4d3fb.jpg
0b84f8adb7054e129195304b5e4701ba,,语文,初一,下册,第五单元,游山西村,古诗词,游山西村,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_8b6d3b561de31f8c4c60f8bac1359f9d_topxise.jpg,必背古诗;教材精讲,,游山西村,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_f93508a17d521a6cc0d625c951ae9362.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/ce7587df779706ed9c4f1437375d7d25.png,https://cdn-private.sm.cn/souti-imgs-lasting/ce7587df779706ed9c4f1437375d7d25.jpg
9eec8671f2e0495692d0c7375b88417e,,语文,初一,下册,第五单元,登幽州台歌,古诗词,登幽州台歌,https://cdn-private.sm.cn/souti-imgs-lasting/sd_5120cdb7f4393d46ed979d4e9cc98cb8_topxise.jpg,必背古诗;教材精讲,,登幽州台歌,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_8db71d953c965bc3999b4a0ca8480e33.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/177df35834085a72e3df956910c90342.png,https://cdn-private.sm.cn/souti-imgs-lasting/177df35834085a72e3df956910c90342.jpg
f7641b70bb454ac7b25db07c2f3a0f7b,,语文,初一,下册,第五单元,登飞来峰,古诗词,登飞来峰,https://cdn-private.sm.cn/souti-imgs-lasting/sd_4bd5aa0cd1d166014ff588d865233bdc_topxise.jpg,必背古诗;教材精讲,,登飞来峰,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_82171f5db11746b8d1482700a3fec9b0.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/3d80be9880720b1d2ba148d82d9d95dd.png,https://cdn-private.sm.cn/souti-imgs-lasting/3d80be9880720b1d2ba148d82d9d95dd.jpg
a9d84c958ae84ada86360bb0ae93102d,,语文,初一,下册,第五单元,紫藤萝瀑布,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/sd_27809618983782db794602cf77317fb1_topxise.jpg,教材精讲,,紫藤萝瀑布,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_ef532093086a2537cfe68759028209ef.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/b0952550a3c5743ce385b7e38dfc66cb.png,https://cdn-private.sm.cn/souti-imgs-lasting/b0952550a3c5743ce385b7e38dfc66cb.jpg
d2fda785ca064fe4802c3818a4cbad3c,,语文,初一,下册,第六单元,“蛟龙”探海,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_6b92cb84dc58feb002a1b5ba1342f5b7_topxise.jpg,教材精讲,,“蛟龙”探海,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_48f0118d991960d865e1c46dba9fcc2b.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/7181c72f1b72d387fd8b435d7bde28d2.png,https://cdn-private.sm.cn/souti-imgs-lasting/7181c72f1b72d387fd8b435d7bde28d2.jpg
e6ca71dd8fd14fc7820a5004a531a886,,语文,初一,下册,第六单元,太空一日,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_6da25f8171ce4a3bc95990b86de9855e_topxise.jpg,教材精讲,,太空一日,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_e635708a0abba38f72f1acac05d9398c.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/8d9d004ddb48f62083088808079be3c0.png,https://cdn-private.sm.cn/souti-imgs-lasting/8d9d004ddb48f62083088808079be3c0.jpg
70e8eb3c328a454d93b14ac9c260510a,,语文,初一,下册,第六单元,带上她的眼睛,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_b1a12447842d363626c009b3913e64d1_topxise.jpg,教材精讲,,带上她的眼睛,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_c25bd3a4d2c67179187056fa3a0335e8.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/3c2183582ca39b1a1fc875462a05f430.png,https://cdn-private.sm.cn/souti-imgs-lasting/3c2183582ca39b1a1fc875462a05f430.jpg
5604152d8b3941bfa5e8c6ae187319a4,,语文,初一,下册,第六单元,活板,文言文,活板,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_a30e6902b224b8f105d27c6e51ffb1c1_topxise.jpg,必背古诗;教材精讲,,活板,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_2064c2a198e7958651e36c48989780bc.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/0725e2cf03c6473175d520c787d2a848.png,https://cdn-private.sm.cn/souti-imgs-lasting/0725e2cf03c6473175d520c787d2a848.jpg
1481a0245dd64a18b82004245741a1af,,语文,初一,下册,第四单元,怎样选材,写作,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_17cebf4f220624aa7c57ae6d9650158c_topxise.jpg,教材精讲,,怎样选材,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_f9b5f593cebe32ae5e3ef65444809c56.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/11c4cc919a79f4a7998be0c7f7edb761.png,https://cdn-private.sm.cn/souti-imgs-lasting/11c4cc919a79f4a7998be0c7f7edb761.jpg
465cdafa9bd743c7bec3ad65224eaecc,,语文,初一,下册,第四单元,有为有不为,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_7ddf625316adb714e3f72c4a72ca4716_topxise.jpg,教材精讲,,有为有不为,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_afb375ec60a464f9425cdb8843b5eb8a.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/11e93d08b0a315295a39898aefee6151.png,https://cdn-private.sm.cn/souti-imgs-lasting/11e93d08b0a315295a39898aefee6151.jpg
